idEnvio,iataOrigen,iataDestino,tipoPaquete,cantidadMaletas,horaDisponibilidadUtc
OJAI-000000013,OJAI,SBBR,NORMAL,314,2026-01-03T01:06:00.000Z
OJAI-000000014,OJAI,EKCH,NORMAL,206,2026-01-03T01:53:00.000Z
OJAI-000000016,OJAI,SUAA,NORMAL,77,2026-01-03T03:24:00.000Z
OJAI-000000017,OJAI,SABE,NORMAL,305,2026-01-03T04:19:00.000Z
OJAI-000000018,OJAI,UMMS,NORMAL,184,2026-01-03T05:05:00.000Z
OJAI-000000019,OJAI,SLLP,NORMAL,228,2026-01-03T05:48:00.000Z
OJAI-000000020,OJAI,VIDP,NORMAL,51,2026-01-03T06:36:00.000Z
OJAI-000000021,OJAI,SABE,NORMAL,61,2026-01-03T07:27:00.000Z
OJAI-000000022,OJAI,SBBR,NORMAL,220,2026-01-03T08:14:00.000Z
OJAI-000000023,OJAI,SEQM,NORMAL,77,2026-01-03T09:05:00.000Z
OJAI-000000024,OJAI,LDZA,NORMAL,162,2026-01-03T09:57:00.000Z
OJAI-000000026,OJAI,EDDI,NORMAL,130,2026-01-03T11:31:00.000Z
OJAI-000000027,OJAI,UMMS,NORMAL,149,2026-01-03T12:15:00.000Z
OJAI-000000028,OJAI,LDZA,NORMAL,119,2026-01-03T13:03:00.000Z
OJAI-000000029,OJAI,SBBR,URGENTE,91,2026-01-03T21:47:00.000Z
OJAI-000000030,OJAI,EBCI,URGENTE,79,2026-01-03T22:38:00.000Z
OJAI-000000031,OJAI,SBBR,NORMAL,153,2026-01-03T23:22:00.000Z
OJAI-000000032,OJAI,OSDI,NORMAL,153,2026-01-04T00:06:00.000Z
OJAI-000000033,OJAI,OYSN,NORMAL,81,2026-01-04T00:50:00.000Z
OJAI-000000034,OJAI,EBCI,NORMAL,100,2026-01-04T01:39:00.000Z
OJAI-000000035,OJAI,SABE,NORMAL,321,2026-01-04T02:16:00.000Z
OJAI-000000036,OJAI,SKBO,NORMAL,225,2026-01-04T03:00:00.000Z
OJAI-000000037,OJAI,SABE,NORMAL,156,2026-01-04T03:50:00.000Z
OJAI-000000038,OJAI,SKBO,NORMAL,55,2026-01-04T04:33:00.000Z
OJAI-000000039,OJAI,SLLP,NORMAL,288,2026-01-04T05:23:00.000Z
OJAI-000000040,OJAI,OAKB,NORMAL,121,2026-01-04T06:00:00.000Z
OJAI-000000041,OJAI,LDZA,NORMAL,120,2026-01-04T06:47:00.000Z
OJAI-000000042,OJAI,LATI,NORMAL,201,2026-01-04T07:38:00.000Z
OJAI-000000043,OJAI,UMMS,NORMAL,197,2026-01-04T08:20:00.000Z
OJAI-000000044,OJAI,SPIM,NORMAL,80,2026-01-04T09:00:00.000Z
OJAI-000000045,OJAI,LKPR,NORMAL,195,2026-01-04T09:48:00.000Z
OJAI-000000046,OJAI,EKCH,NORMAL,306,2026-01-04T10:38:00.000Z
OJAI-000000047,OJAI,LATI,NORMAL,121,2026-01-04T11:22:00.000Z
OJAI-000000048,OJAI,OPKC,NORMAL,87,2026-01-04T12:06:00.000Z
OJAI-000000050,OJAI,OPKC,NORMAL,267,2026-01-04T13:31:00.000Z
OJAI-000000052,OJAI,LKPR,URGENTE,163,2026-01-04T22:38:00.000Z
OJAI-000000053,OJAI,OOMS,NORMAL,38,2026-01-04T23:23:00.000Z
